official_year,title,doi,crossref_reference_count,openalex_status,openalex_id,openalex_referenced_works_count,openalex_referenced_works_len,diff_openalex_minus_crossref
2020,Modeling Dynamic Heterogeneity Using Gaussian Processes,10.1177/0022243719874047,44,200,https://openalex.org/W2605106260,42,42,-2
2020,On the Other Hand…: Enhancing Promotional Effectiveness with Haptic Cues,10.1177/0022243719878390,45,200,https://openalex.org/W2981384712,45,45,0
2020,"Native Advertising in Online News: Trade-Offs Among Clicks, Brand Recognition, and Website Trustworthiness",10.1177/0022243719879711,54,200,https://openalex.org/W2737117411,41,41,-13
2020,Is a Picture Worth a Thousand Words? An Empirical Study of Image Content and Social Media Engagement,10.1177/0022243719881113,42,200,https://openalex.org/W2984184072,38,38,-4
2020,Transparency of Behavior-Based Pricing,10.1177/0022243719881448,52,200,https://openalex.org/W2991168862,44,44,-8
2020,A Multiattribute Benefits-Based Choice Model with Multiple Mediators: New Insights for Positioning,10.1177/0022243719881618,85,200,https://openalex.org/W2985747963,87,87,2
2020,"Multiperiod Contracting and Salesperson Effort Profiles: The Optimality of “Hockey Stick,” “Giving Up,” and “Resting on Laurels”",10.1177/0022243719887378,46,200,https://openalex.org/W3006563811,41,41,-5
2020,Why Prosocial Referral Incentives Work: The Interplay of Reputational Benefits and Action Costs,10.1177/0022243719888440,58,200,https://openalex.org/W2942651659,56,56,-2
2020,Designed to S(m)ell: When Scented Advertising Induces Proximity and Enhances Appeal,10.1177/0022243719888474,84,200,https://openalex.org/W2994804974,75,75,-9
2020,The Differential Effect of Local–Global Identity Among Males and Females: The Case of Price Sensitivity,10.1177/0022243719889028,57,200,https://openalex.org/W2994365904,63,63,6
2020,Inaction Traps in Consumer Response to Product Malfunctions,10.1177/0022243719889336,38,200,https://openalex.org/W3002706339,39,39,1
2020,Communicating Brands in Television Advertising,10.1177/0022243719892576,66,200,https://openalex.org/W3006423353,69,69,3
2020,Marketplace Donations: The Role of Moral Identity Discrepancy and Gender,10.1177/0022243719892592,77,200,https://openalex.org/W3005620950,73,73,-4
2020,The Enhancing Versus Backfiring Effects of Positive Emotion in Consumer Reviews,10.1177/0022243719892594,84,200,https://openalex.org/W4250420823,73,73,-11
2020,Service Providers’ Decision to Use Ethics Committees and Consultation in Complex Services,10.1177/0022243719898495,99,200,https://openalex.org/W3005918289,94,94,-5
2020,Nonprofit Versus For-Profit Health Care Competition: How Service Mix Makes Nonprofit Hospitals More Profitable,10.1177/0022243719901169,78,200,https://openalex.org/W3010562353,67,67,-11
2020,Mixing It Up: Unsystematic Product Arrangements Promote the Choice of Unfamiliar Products,10.1177/0022243720901520,75,200,https://openalex.org/W3012007171,72,72,-3
2020,Leveraging Brand Equity for Effective Visual Product Design,10.1177/0022243720904004,71,200,https://openalex.org/W3010244641,67,67,-4
2020,Advertising a Desired Change: When Process Simulation Fosters (vs. Hinders) Credibility and Persuasion,10.1177/0022243720904758,40,200,https://openalex.org/W3011429671,37,37,-3
2020,The Strength of Weak-Tie Consensus Language,10.1177/0022243720904957,104,200,https://openalex.org/W3007826521,101,101,-3
2020,The Anatomy of the Advertising Budget Decision: How Analytics and Heuristics Drive Sales Performance,10.1177/0022243720907578,54,200,https://openalex.org/W3013535144,50,50,-4
2020,Advertising Effectiveness for Multiple Retailer-Brands in a Multimedia and Multichannel Environment,10.1177/0022243720910104,51,200,https://openalex.org/W3015565217,43,43,-8
2020,Toward a Process-Transfer Model of the Endorser Effect,10.1177/0022243720910453,87,200,https://openalex.org/W3017108267,81,81,-6
2020,The Sales Impact of Using Handheld Scanners: Evidence from the Field,10.1177/0022243720911624,62,200,https://openalex.org/W3020616107,50,50,-12
2020,Understanding Consumer Dynamic Decision Making Under Competing Loyalty Programs,10.1177/0022243720911894,46,200,https://openalex.org/W3016135040,41,41,-5
2020,The Moderating Effect of Buying Impulsivity on the Dynamics of Unplanned Purchasing Motivations,10.1177/0022243720912284,53,200,https://openalex.org/W3016232262,50,50,-3
2020,Fear of Detection and Efficacy of Prevention: Using Construal Level to Encourage Health Behaviors,10.1177/0022243720912443,50,200,https://openalex.org/W3020599450,48,48,-2
2020,The Effect of Links and Excerpts on Internet News Consumption,10.1177/0022243720913029,50,200,https://openalex.org/W3125925269,47,47,-3
2020,Can Viagra Advertising Make More Babies? Direct-to-Consumer Advertising on Public Health Outcomes,10.1177/0022243720914271,39,200,https://openalex.org/W3023496345,33,33,-6
2020,The Positive Effect of Not Following Others on Social Media,10.1177/0022243720915467,61,200,https://openalex.org/W3033104118,68,68,7
2020,Lowering the Minimum Donation Amount Increases Consumer Purchase Likelihood of Products Associated with Cause-Related Marketing Campaigns,10.1177/0022243720916463,37,200,https://openalex.org/W3023230892,34,34,-3
2020,Hiding Gifts Behind the Veil of Vouchers: On the Effect of Gift Vouchers Versus Direct Gifts in Conditional Promotions,10.1177/0022243720916753,38,200,https://openalex.org/W3018139014,38,38,0
2020,Integration of Primary and Resale Platforms,10.1177/0022243720917352,47,200,https://openalex.org/W2895379087,29,29,-18
2020,When Consumption Regulations Backfire: The Role of Political Ideology,10.1177/0022243720919709,75,200,https://openalex.org/W3031132385,59,59,-16
2020,Contour-as-Face Framework: A Method to Preserve Privacy and Perception,10.1177/0022243720920256,59,200,https://openalex.org/W3020821548,53,53,-6
2020,Free Shipping Promotions and Product Returns,10.1177/0022243720921812,54,200,https://openalex.org/W3022128117,49,49,-5
2020,Opening the Umbrella: The Effects of Rebranding Multiple Category-Specific Private-Label Brands to One Umbrella Brand,10.1177/0022243720922853,102,200,https://openalex.org/W3016361410,97,97,-5
2020,"Weather, Affect, and Preference for Hedonic Products: The Moderating Role of Gender",10.1177/0022243720925764,66,200,https://openalex.org/W4229693927,60,60,-6
2020,The Joint and Multilevel Effects of Training and Incentives from Upstream Manufacturers on Downstream Salespeople’s Efforts,10.1177/0022243720926176,114,200,https://openalex.org/W3037100507,116,116,2
2020,Consumer Search and Filtering on Online Retail Platforms,10.1177/0022243720928367,52,200,https://openalex.org/W4243150674,49,49,-3
2020,Design and Governance of Multichannel Sales Systems: Financial Performance Consequences in Business-to-Business Markets,10.1177/0022243720929676,84,200,https://openalex.org/W3043139753,80,80,-4
2020,The Left-Digit Bias: When and Why Are Consumers Penny Wise and Pound Foolish?,10.1177/0022243720932532,49,200,https://openalex.org/W3036028842,49,49,0
2020,Face Forward: How Employees’ Digital Presence on Service Websites Affects Customer Perceptions of Website and Employee Service Quality,10.1177/0022243720934863,51,200,https://openalex.org/W3043343819,53,53,2
2020,Bayesian Synthetic Control Methods,10.1177/0022243720936230,52,200,https://openalex.org/W4235075317,54,54,2
2020,Locational Choices: Modeling Consumer Preferences for Proximity to Others in Reserved Seating Venues,10.1177/0022243720941525,35,200,https://openalex.org/W3049375116,38,38,3
2020,State-Dependent Demand Estimation with Initial Conditions Correction,10.1177/0022243720941529,27,200,https://openalex.org/W3049523611,24,24,-3
2020,"The Polarity of Online Reviews: Prevalence, Drivers and Implications",10.1177/0022243720941832,68,200,https://openalex.org/W3046704450,63,63,-5
2020,Threat of Entry and Organizational-Form Choice: The Case of Franchising in Retailing,10.1177/0022243720942753,73,200,https://openalex.org/W3046629644,65,65,-8
2020,Customization in Luxury Brands: Can Valentino Get Personal?,10.1177/0022243720943191,44,200,https://openalex.org/W3046222667,34,34,-10
2020,Should Your Brand Pick a Side? How Market Share Determines the Impact of Corporate Political Advocacy,10.1177/0022243720947682,29,200,https://openalex.org/W3086580735,26,26,-3
2020,Cutting Calories: The Preference for Lower Caloric Density Versus Smaller Quantities Among Restrained and Unrestrained Eaters,10.1177/0022243720949163,66,200,https://openalex.org/W3071678003,65,65,-1
2020,Where Do You Want to Go for Dinner? A Preference Expression Asymmetry in Joint Consumption,10.1177/0022243720949497,54,200,https://openalex.org/W3087947725,58,58,4
2020,Open Negotiation: The Back-End Benefits of Salespeople’s Transparency in the Front End,10.1177/0022243720951153,81,200,https://openalex.org/W3089767223,70,70,-11
2020,Scalable Target Marketing: Distributed Markov Chain Monte Carlo for Bayesian Hierarchical Models,10.1177/0022243720952410,28,200,https://openalex.org/W3091505755,26,26,-2
2020,"How Main Street Drives Wall Street: Customer (Dis)satisfaction, Short Sellers, and Abnormal Returns",10.1177/0022243720954373,89,200,https://openalex.org/W3094264712,78,78,-11
2020,Charting the Path to Purchase Using Topic Models,10.1177/0022243720954376,49,200,https://openalex.org/W3093275794,44,44,-5
2020,Preference Dynamics in Sequential Consumer Choice with Defaults,10.1177/0022243720956642,46,200,https://openalex.org/W3093398578,47,47,1
2020,"The
                    <i>Journal of Marketing Research</i>
                    Today: Spanning the Domains of Marketing Scholarship",10.1177/0022243720965237,41,200,https://openalex.org/W3095360909,42,42,1
2021,Construal Matching in Online Search: Applying Text Analysis to Illuminate the Consumer Decision Journey,10.1177/0022243720940693,54,200,https://openalex.org/W3081854128,54,54,0
2021,A Poisson Factorization Topic Model for the Study of Creative Documents (and Their Summaries),10.1177/0022243720943209,45,200,https://openalex.org/W3088244859,40,40,-5
2021,Customer Satisfaction and Firm Profits in Monopolies: A Study of Utilities,10.1177/0022243720962405,64,200,https://openalex.org/W3086464260,72,72,8
2021,The Impact of Informational and Emotional Television Ad Content on Online Search and Sales,10.1177/0022243720962505,69,200,https://openalex.org/W3108351724,61,61,-8
2021,Incorporating Consumer Product Categorizations into Shelf Layout Design,10.1177/0022243720964127,73,200,https://openalex.org/W3107997422,71,71,-2
2021,Investigating the Academic Performance and Disciplinary Consequences of School District Internet Access Spending,10.1177/0022243720964130,51,200,https://openalex.org/W2801531730,37,37,-14
2021,Constraining Ideas: How Seeing Ideas of Others Harms Creativity in Open Innovation,10.1177/0022243720964429,94,200,https://openalex.org/W3109336169,95,95,1
2021,Gremlins in the Data: Identifying the Information Content of Research Subjects,10.1177/0022243720965930,31,200,https://openalex.org/W2751875564,28,28,-3
2021,A Near-Optimal Bidding Strategy for Real-Time Display Advertising Auctions,10.1177/0022243720968547,50,200,https://openalex.org/W3092461400,37,37,-13
2021,Involving Sales Managers in Sales Force Compensation Design,10.1177/0022243720969174,34,200,https://openalex.org/W3092538179,29,29,-5
2021,"The Impact of Soda Taxes: Pass-Through, Tax Avoidance, and Nutritional Effects",10.1177/0022243720969401,61,200,https://openalex.org/W3093044087,48,48,-13
2021,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,10.1177/0022243720970445,64,200,https://openalex.org/W3092969991,62,62,-2
2021,The Effect of Information Disclosure on Industry Payments to Physicians,10.1177/0022243720972106,76,200,https://openalex.org/W2768711059,71,71,-5
2021,Consumers’ Preference for User-Designed Versus Designer-Designed Products: The Moderating Role of Power Distance Belief,10.1177/0022243720972702,65,200,https://openalex.org/W2773826427,62,62,-3
2021,Uncertainty Evokes Consumers’ Preference for Brands Incongruent with their Global–Local Citizenship Identity,10.1177/0022243720972956,76,200,https://openalex.org/W3097540482,80,80,4
2021,Competition and Firm Service Reliability Decisions: A Study of the Airline Industry,10.1177/0022243720973943,87,200,https://openalex.org/W3123423482,66,66,-21
2021,"Marketing, Through the Eyes of the Stigmatized",10.1177/0022243720975400,68,200,https://openalex.org/W3097367118,67,67,-1
2021,"Consumer Rational (In)Attention to Favorable and Unfavorable Product Information, and Firm Information Design",10.1177/0022243720977830,48,200,https://openalex.org/W3107329017,51,51,3
2021,Organizational Herding in Advertising Spending Disclosures: Evidence and Mechanisms,10.1177/0022243720978954,55,200,https://openalex.org/W3122068513,53,53,-2
2021,The Importance of Price Beliefs in Consumer Search,10.1177/0022243720982979,63,200,https://openalex.org/W3112308645,60,60,-3
2021,How Life-Role Transitions Shape Consumer Responses to Brand Extensions,10.1177/0022243720986546,85,200,https://openalex.org/W3120433194,71,71,-14
2021,The Dynamics of Distortion: How Successive Summarization Alters the Retelling of News,10.1177/0022243720987147,39,200,https://openalex.org/W3118993169,36,36,-3
2021,The Dark Side of Mobile App Adoption: Examining the Impact on Customers’ Multichannel Purchase,10.1177/0022243720988257,27,200,https://openalex.org/W3119991496,24,24,-3
2021,Do Animated Line Graphs Increase Risk Inferences?,10.1177/00222437211002128,49,200,https://openalex.org/W3135883262,49,49,0
2021,Happiness Begets Money: Emotion and Engagement in Live Streaming,10.1177/00222437211002477,64,200,https://openalex.org/W3135549087,58,58,-6
2021,Navigating Shared Consumption Experiences: Clarity About a Partner’s Interests Increases Enjoyment,10.1177/00222437211002818,34,200,https://openalex.org/W3134750362,34,34,0
2021,Political Identity and Preference for Supplemental Educational Programs,10.1177/00222437211004252,92,200,https://openalex.org/W3135714713,86,86,-6
2021,How Do Bonus Payments Affect the Demand for Auto Loans and Their Delinquency?,10.1177/00222437211009214,36,200,https://openalex.org/W3136079598,33,33,-3
2021,Incentives Increase Relative Positivity of Review Content and Enjoyment of Review Writing,10.1177/00222437211010439,81,200,https://openalex.org/W3150457665,74,74,-7
2021,How (and When) the Presence of Food Decreases Enjoyment of Customer Experiences,10.1177/00222437211010465,55,200,https://openalex.org/W3141009814,48,48,-7
2021,The Performance Impact of Core-Component Outsourcing: Insights from the LCD TV Industry,10.1177/00222437211010766,70,200,https://openalex.org/W3141714868,50,50,-20
2021,"Religious Belief, Religious Priming, and Negative Word of Mouth",10.1177/00222437211011196,67,200,https://openalex.org/W3149968621,63,63,-4
2021,The Signal Value of Crowdfunded Products,10.1177/00222437211012451,90,200,https://openalex.org/W3155108401,91,91,1
2021,"Improving Business-to-Business Customer Satisfaction Programs: Assessment of Asymmetry, Heterogeneity, and Financial Impact",10.1177/00222437211013781,70,200,https://openalex.org/W3155626213,81,81,11
2021,Strategic Polarization in Group Interactions,10.1177/00222437211016389,57,200,https://openalex.org/W3174138440,46,46,-11
2021,Dynamics of Musical Success: A Machine Learning Approach for Multimedia Data Fusion,10.1177/00222437211016495,67,200,https://openalex.org/W3161304358,58,58,-9
2021,Drinking Through Good Times and Bad: The Role of Consumer Differences,10.1177/00222437211017460,85,200,https://openalex.org/W3159760905,82,82,-3
2021,Do Activity-Based Incentive Plans Work? Evidence from a Large-Scale Field Intervention,10.1177/00222437211020013,43,200,https://openalex.org/W2950915040,49,49,6
2021,Interacting User-Generated Content Technologies: How Questions and Answers Affect Consumer Reviews,10.1177/00222437211020274,40,200,https://openalex.org/W3162795458,35,35,-5
2021,Increasing Team Performance by Sharing Success,10.1177/00222437211021835,33,200,https://openalex.org/W3161207680,31,31,-2
2021,Choosing the Light Meal: Real-Time Aggregation of Calorie Information Reduces Meal Calories,10.1177/00222437211022367,61,200,https://openalex.org/W3162140234,57,57,-4
2021,The Minimum Wage and Consumer Nutrition,10.1177/00222437211023475,78,200,https://openalex.org/W3165484304,69,69,-9
2021,The Effect of Slow Motion Video  on Consumer Inference,10.1177/00222437211025054,80,200,https://openalex.org/W3168289492,78,78,-2
2021,Commercial Success Through Commercials? Advertising and Pay-TV Operators,10.1177/00222437211028120,53,200,https://openalex.org/W3166575287,43,43,-10
2021,First-Price Auctions in Online Display Advertising,10.1177/00222437211030201,55,200,https://openalex.org/W3175318851,40,40,-15
2021,Feeling Lonely Increases Interest in Previously Owned Products,10.1177/00222437211030685,71,200,https://openalex.org/W3173858560,70,70,-1
2021,How Association with Physical Waste Attenuates Consumer Preferences for Rescue-Based Food,10.1177/00222437211031243,56,200,https://openalex.org/W3173895324,54,54,-2
2021,Overcoming the Cold Start Problem of Customer Relationship Management Using  a Probabilistic Machine Learning Approach,10.1177/00222437211032938,54,200,https://openalex.org/W3177811426,48,48,-6
2021,Beautiful and Confident: How Boosting Self-Perceived Attractiveness Reduces Preference Uncertainty in  Context-Dependent Choices,10.1177/00222437211033179,55,200,https://openalex.org/W3181667037,54,54,-1
2021,Relative Effectiveness of Print and Digital Advertising: A Memory Perspective,10.1177/00222437211034438,51,200,https://openalex.org/W3178768149,48,48,-3
2021,The Power of Brand Selfies,10.1177/00222437211037258,66,200,https://openalex.org/W3198767726,57,57,-9
2021,Emotional Expressions and Brand Status,10.1177/00222437211037340,104,200,https://openalex.org/W3200471695,94,94,-10
2021,Consumer Behavior in the Online  Classroom: Using Video Analytics  and Machine Learning to Understand the Consumption of Video Courseware,10.1177/00222437211042013,78,200,https://openalex.org/W3197716485,53,53,-25
2021,"Marketing Insights from Multimedia Data:  Text, Image, Audio, and Video",10.1177/00222437211054601,64,200,https://openalex.org/W3213413909,60,60,-4
2021,The Role of Gender in Pay-What-You-Want Contexts,10.1177/0022243721992056,69,200,https://openalex.org/W3123170652,73,73,4
2021,Ritualistic Consumption Decreases Loneliness by Increasing Meaning,10.1177/0022243721993426,71,200,https://openalex.org/W3125835255,64,64,-7
2021,Psychological Ownership of (Borrowed) Money,10.1177/0022243721993816,58,200,https://openalex.org/W3125783967,52,52,-6
2021,Understanding Lateral and Vertical Biases in Consumer Attention: An In-Store Ambulatory Eye-Tracking Study,10.1177/0022243721998375,77,200,https://openalex.org/W3128931914,61,61,-16
2021,Marketers Project Their Personal Preferences onto Consumers: Overcoming the Threat of Egocentric Decision Making,10.1177/0022243721998378,53,200,https://openalex.org/W3126588028,47,47,-6
2022,Product Quality and Performance in the Internet Age: Evidence from Creationist-Friendly Curriculum,10.1177/0022243720971579,37,200,https://openalex.org/W3093760652,30,30,-7
2022,Gender (Still) Matters in Business School,10.1177/0022243720972368,60,200,https://openalex.org/W3093759851,57,57,-3
2022,Educational Campaigns for Product Labels: Evidence from On-Shelf Nutritional Labeling,10.1177/0022243720981975,40,200,https://openalex.org/W3106924983,41,41,1
2022,Heart or Mind? The Impact of Power Distance Belief on the Persuasiveness of Cognitive Versus Affective Appeals in Education Marketing Messages,10.1177/00222437211002196,70,200,https://openalex.org/W3135483868,66,66,-4
2022,Effects of Payment on User Engagement in Online Courses,10.1177/00222437211016360,45,200,https://openalex.org/W3157101706,42,42,-3
2022,The “Idea Advantage”: How Content Sharing Strategies Impact Engagement in Online Learning Platforms,10.1177/00222437211017828,66,200,https://openalex.org/W3159148328,56,56,-10
2022,Early Cost Realization and College Choice,10.1177/00222437211026337,36,200,https://openalex.org/W3167089307,24,24,-12
2022,Empowering Education with Crowdfunding: The Role of Crowdfunded Resources and Crowd Screening,10.1177/00222437211033536,71,200,https://openalex.org/W3182608740,51,51,-20
2022,Perceived Versus Negotiated Discounts: The Role of Advertised Reference Prices in Price Negotiations,10.1177/00222437211034443,85,200,https://openalex.org/W3177613340,76,76,-9
2022,"We Succeeded Together, Now What: Relationship Power and Sequential Decisions in Couples’ Joint Goal Pursuits",10.1177/00222437211034513,92,200,https://openalex.org/W3139923071,81,81,-11
2022,Information Disclosure Policy and Its Implications: Ratcheting in Supply Chains,10.1177/00222437211035115,49,200,https://openalex.org/W3178685999,48,48,-1
2022,Deceptive Claims Using Fake News Advertising: The Impact on Consumers,10.1177/00222437211039804,37,200,https://openalex.org/W3187352137,32,32,-5
2022,Prominent Retailer and Intrabrand Competition,10.1177/00222437211044105,62,200,https://openalex.org/W3194677615,50,50,-12
2022,Hype News Diffusion and Risk of Misinformation: The Oz Effect in Health Care,10.1177/00222437211044472,49,200,https://openalex.org/W3193293851,40,40,-9
2022,"Online Training of Salespeople: Impact, Heterogeneity, and Spillover Effects",10.1177/00222437211048498,67,200,https://openalex.org/W3199693472,58,58,-9
2022,Home-Tutoring Services Assisted with Technology: Investigating the Role of Artificial Intelligence Using a Randomized Field Experiment,10.1177/00222437211050351,84,200,https://openalex.org/W3199729143,72,72,-12
2022,Attribute Sentiment Scoring with Online Text Reviews: Accounting for Language Structure and Missing Attributes,10.1177/00222437211052500,65,200,https://openalex.org/W3201959652,61,61,-4
2022,How Does Global–Local Identity Affect Consumer Preference for Access-Based Consumption? Investigating the Mediating Role of Consumption Openness,10.1177/00222437211055130,51,200,https://openalex.org/W3207416136,46,46,-5
2022,Down a Rabbit Hole: How Prior Media Consumption Shapes Subsequent Media Consumption,10.1177/00222437211055403,74,200,https://openalex.org/W3205233488,66,66,-8
2022,Frequency Versus Intensity: How Thinking of a Frequent Consumption Indulgence as Social Versus Solitary Affects Preferences for How to Cut Back,10.1177/00222437211055741,60,200,https://openalex.org/W3206039868,53,53,-7
2022,Variety Effects in Mobile Advertising,10.1177/00222437211056090,61,200,https://openalex.org/W3206866323,53,53,-8
2022,A Reference-Dependent-Preferences-Based Model of Extended Warranty Purchase Decisions,10.1177/00222437211056911,56,200,https://openalex.org/W3206662828,43,43,-13
2022,"Cross-National Differences in Market Response: Line-Length, Price, and Distribution Elasticities in 14 Indo-Pacific Rim Economies",10.1177/00222437211058102,82,200,https://openalex.org/W3191623435,76,76,-6
2022,Bayesian Consumer Profiling: How to Estimate Consumer Characteristics from Aggregate Data,10.1177/00222437211059088,39,200,https://openalex.org/W3208764452,24,24,-15
2022,Observing Product Touch: The Vicarious Haptic Effect in Digital Marketing and Virtual Reality,10.1177/00222437211059540,55,200,https://openalex.org/W3209611345,50,50,-5
2022,The Impact of Historical Price Information on Purchase Deferral,10.1177/00222437211060359,49,200,https://openalex.org/W3210814577,46,46,-3
2022,Money-Back Guarantees and Service Quality: The Marketing of In Vitro Fertilization Services,10.1177/00222437211060733,28,200,https://openalex.org/W3209341734,26,26,-2
2022,Tainted by Stigma: The Interplay of Stigma and Moral Identity in Health Persuasion,10.1177/00222437211060854,73,200,https://openalex.org/W3210177747,72,72,-1
2022,Demand Interactions in Sharing Economies: Evidence from a Natural Experiment Involving Airbnb and Uber/Lyft,10.1177/00222437211062172,46,200,https://openalex.org/W3213299617,28,28,-18
2022,Preference Reversals Between Digital and Physical Goods,10.1177/00222437211065020,43,200,https://openalex.org/W3215809603,36,36,-7
2022,High-Energy Ad Content: A Large-Scale Investigation of TV Commercials,10.1177/00222437211067802,45,200,https://openalex.org/W4200381462,42,42,-3
2022,"Understanding and Neutralizing the Expense Prediction Bias: The Role of Accessibility, Typicality, and Skewness",10.1177/00222437211068025,52,200,https://openalex.org/W4200611774,42,42,-10
2022,Spotlight Personnel: How Hiring and Turnover Drive Service Performance Versus Demand,10.1177/00222437211068049,85,200,https://openalex.org/W4200195389,69,69,-16
2022,"Education and Marketing: Decision Making, Spending, and Consumption",10.1177/00222437211068091,75,200,https://openalex.org/W4205841707,58,58,-17
2022,Learning to Set Prices,10.1177/00222437211068527,37,200,https://openalex.org/W4200343078,33,33,-4
2022,The Bulletproof Glass Effect: Unintended Consequences of Privacy Notices,10.1177/00222437211069093,92,200,https://openalex.org/W4200102870,85,85,-7
2022,Thumbs Up or Down: Consumer Reactions to Decisions by Algorithms Versus Humans,10.1177/00222437211070016,72,200,https://openalex.org/W3177900756,64,64,-8
2022,Context Information Can Increase Revenue in Online Display Advertising Auctions: Evidence from a Policy Change,10.1177/00222437211070219,56,200,https://openalex.org/W4200532319,40,40,-16
2022,Default Effects of Credit Card Minimum Payments,10.1177/00222437211070589,75,200,https://openalex.org/W4200346131,65,65,-10
2022,Handling Endogenous Regressors Using Copulas: A Generalization to Linear Panel Models with Fixed Effects and Correlated Regressors,10.1177/00222437211070820,70,200,https://openalex.org/W4200188473,67,67,-3
2022,Extremity Bias in Online Reviews: The Role of Attrition,10.1177/00222437211073579,44,200,https://openalex.org/W4200160148,38,38,-6
2022,"The More You Ask, the Less You Get: When Additional Questions Hurt External Validity",10.1177/00222437211073581,74,200,https://openalex.org/W4200259441,72,72,-2
2022,Time Periods Feel Longer When They Span More Category Boundaries: Evidence from the Lab and the Field,10.1177/00222437211073810,52,200,https://openalex.org/W4205455949,45,45,-7
2022,Service Provision in Distribution Channels,10.1177/00222437211073818,37,200,https://openalex.org/W4205570911,31,31,-6
2022,Testing Theories of Goal Progress in Online Learning,10.1177/0022243721991100,60,200,https://openalex.org/W3122348569,55,55,-5
2022,How Established Organizations Combine Logics to Reconfigure Resources and Adapt to Marketization: A Case Study of Brazilian Religious Schools,10.1177/0022243721999042,59,200,https://openalex.org/W3131828596,52,52,-7
2022,Six Methods for Latent Moderation Analysis in Marketing Research: A Comparison and Guidelines,10.1177/00222437221077266,66,200,https://openalex.org/W4206446382,63,63,-3
2022,Engaging Consumers with Environmental Sustainability Initiatives: Consumer Global–Local Identity and Global Brand Messaging,10.1177/00222437221078522,73,200,https://openalex.org/W4206996253,64,64,-9
2022,An Unintended Consequence of Product Upgrades: How Upgrades Can Make Current Consumers Feel Left Behind,10.1177/00222437221078551,58,200,https://openalex.org/W4207072094,56,56,-2
2022,The Power of Profanity: The Meaning and Impact of Swear Words in Word of Mouth,10.1177/00222437221078606,68,200,https://openalex.org/W4207027761,58,58,-10
2022,The Impact of Subscription Programs on Customer Purchases,10.1177/00222437221080163,50,200,https://openalex.org/W4210407456,49,49,-1
2022,When and How Should Firms Differentiate? Quality and Advertising Decisions in a Duopoly,10.1177/00222437221082076,43,200,https://openalex.org/W4210496380,35,35,-8
2022,A Structural Model of Organizational Buying for Business-to-Business Markets: Innovation Adoption with Share-of-Wallet Contracts,10.1177/00222437221084986,49,200,https://openalex.org/W4212925837,45,45,-4
2022,The Effects of Consumer Preference and Peer Influence on Trial of an Experience Good,10.1177/00222437221093603,86,200,https://openalex.org/W4220963101,81,81,-5
2022,The Price Entitlement Effect: When and Why High Price Entitles Consumers to Purchase Socially Costly Products,10.1177/00222437221094301,77,200,https://openalex.org/W4220668519,71,71,-6
2022,A Choice Model of Utility Maximization and Regret Minimization,10.1177/00222437221094824,26,200,https://openalex.org/W4226072144,24,24,-2
2022,Managing Positive and Negative Trends in Sales Call Outcomes: The Role of Momentum,10.1177/00222437221095097,40,200,https://openalex.org/W4226183890,36,36,-4
2022,Indulgent Consumption Signals Interpersonal Warmth,10.1177/00222437221097089,82,200,https://openalex.org/W3174129487,72,72,-10
2022,Expected Socioeconomic-Status-Based Discrimination Reduces Price Sensitivity Among the Poor,10.1177/00222437221097100,74,200,https://openalex.org/W4224000849,66,66,-8
2022,Building Brand Assets: The Role of Trademark Rights,10.1177/00222437221097108,89,200,https://openalex.org/W4223941779,57,57,-32
2022,Risk on the Edge: The Effect of Relative Spatial Location on Consumer Preferences and Choices,10.1177/00222437221097382,79,200,https://openalex.org/W4223985787,70,70,-9
2022,The Profitability of Purchase Limits During Shortages,10.1177/00222437221101808,96,200,https://openalex.org/W4229054376,74,74,-22
2023,Women and Minority Film Directors in Hollywood: Performance Implications of Product Development and Distribution Biases,10.1177/00222437221100217,88,200,https://openalex.org/W4286785533,72,72,-16
2023,How Do Nutritional Warning Labels Affect Prices?,10.1177/00222437221105014,40,200,https://openalex.org/W4280557968,37,37,-3
2023,"Business-to-Business Projects, Task Configuration, and Innovation",10.1177/00222437221105828,108,200,https://openalex.org/W4281395853,98,98,-10
2023,Vertical Versus Horizontal Variance in Online Reviews and Their Impact on Demand,10.1177/00222437221107549,34,200,https://openalex.org/W4281654779,32,32,-2
2023,You Must Have a Preference: The Impact of No-Preference Communication on Joint Decision Making,10.1177/00222437221107593,71,200,https://openalex.org/W4281707423,68,68,-3
2023,From Strangers to Friends: Tie Formations and Online Activities in an Evolving Social Network,10.1177/00222437221107900,71,200,https://openalex.org/W4282020046,63,63,-8
2023,Suspense and Surprise in Media Product Design: Evidence from Twitch,10.1177/00222437221108653,71,200,https://openalex.org/W4293078953,54,54,-17
2023,I Will Be Green for Us: When Consumers Compensate for Their Partners’ Unsustainable Behavior,10.1177/00222437221108891,83,200,https://openalex.org/W4293078907,78,78,-5
2023,The Effectiveness of Cause-Related Marketing: A Meta-Analysis on Consumer Responses,10.1177/00222437221109782,134,200,https://openalex.org/W4282561899,129,129,-5
2023,Algorithmic Transference: People Overgeneralize Failures of AI in the Government,10.1177/00222437221110139,57,200,https://openalex.org/W4282981817,49,49,-8
2023,Rational Inattention as an Empirical Framework for Discrete Choice and Consumer-Welfare Evaluation,10.1177/00222437221110173,63,200,https://openalex.org/W4282975827,53,53,-10
2023,Multimarket Membership Mapping,10.1177/00222437221110460,69,200,https://openalex.org/W4283016800,65,65,-4
